tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1975,TMobileHelp,False,Tue Oct 31 22:41:06 +0000 2017,"@116150 We don't want things to come to that point, please DM if there's anything we can help with. *JohnWard",,1976.0
1977,TMobileHelp,False,Tue Oct 31 22:39:50 +0000 2017,@116151 @115913 I've got your DM and will reply shortly. Welcome back! *ZachRicketts,1978,1979.0
1980,TMobileHelp,False,Tue Oct 31 23:07:51 +0000 2017,"@116151 @115913 Please meet me back in DM, we'll discuss this further. *ZachRicketts","1982,1983,1984",1978.0
1988,TMobileHelp,False,Tue Oct 31 22:13:58 +0000 2017,@116151 @115913 Thank you so much for the DM. We'll be responding in kind shortly for you! https://t.co/lH0SH5fy2m *MikeRice,1979,1989.0
1990,TMobileHelp,False,Sun Oct 29 18:00:12 +0000 2017,"@116151 @115913 We absolutely want you back and we will find a solution today. We see your DM, we will be responding https://t.co/PbJEgtqanO *JeromyBingham",1989,1991.0
1992,TMobileHelp,False,Sun Oct 29 16:26:51 +0000 2017,"@116151 @115913 @116154 I've sent you a DM with some information, let's get this fixed. https://t.co/PbJEgtqanO *JeromyBingham",1991,1993.0
1995,TMobileHelp,False,Sun Oct 29 14:42:05 +0000 2017,@116151 @115913 We'd love to see you back on the UnCarrier. DM us and we'll chat reunion options: https://t.co/cuEwtd2epS *DanKing,"1994,1996",1997.0
2034,TMobileHelp,False,Tue Oct 31 22:38:28 +0000 2017,"@116155 Hey, Kashif! Shoot me a DM here https://t.co/QHDTFHxSPu and we'll check out when we're going to #lightitup! *KrystnYogi",,2035.0
2036,TMobileHelp,False,Tue Oct 31 22:35:07 +0000 2017,@116156 Let's dig deeper! Please DM so we can find out what's happening there. *JohnWard,,2037.0
2038,TMobileHelp,False,Tue Oct 31 22:31:56 +0000 2017,@116157 We love your contest entrees! 👍😄💗 #HappyHalloween *PatrickUllmann,,2039.0
3119,TMobileHelp,False,Tue Oct 31 22:52:17 +0000 2017,"@116423 I hear you loud and clear Brandon! Shoot me a DM, and we can chat about your options! *DannyHarvey",,3120.0
3123,TMobileHelp,False,Tue Oct 31 22:50:53 +0000 2017,"@116424 Hey there Justin! I can help with anything T-Mobile! Shoot me a DM, and we'll chat! *DannyHarvey",,1953.0
3124,TMobileHelp,False,Tue Oct 31 22:49:52 +0000 2017,"@116425 Yikes- I know if this were happening to me, I wouldn't understand too much! Send a DM our way for assistance! *SageMcGowan",,3125.0
3127,TMobileHelp,False,Tue Oct 31 22:48:34 +0000 2017,"@116426 Send us a DM if you have any questions, we'll give you the #MagentaCarpet experience! :) *JohnWard",,3128.0
3131,TMobileHelp,False,Tue Oct 31 22:48:25 +0000 2017,@116427 Help has arrived!! I see your DM! Click here to meet me back in there! --&gt; https://t.co/HTgeLMEYEm *DonHebron,,3132.0
3133,TMobileHelp,False,Tue Oct 31 22:46:52 +0000 2017,"@116428 Having issues to #GetThanked, Laurel? DM us, we'll make sure you can take advantage of all the goodies. *JoanO",,3134.0
4076,TMobileHelp,False,Tue Oct 31 23:08:20 +0000 2017,@116685 We're to help! I'm replying to your DM right now :) *ByronEdwards,,4077.0
4080,TMobileHelp,False,Tue Oct 31 23:08:12 +0000 2017,"@116686 We'd love to provide you all the details, please DM for info! *JohnWard",,4081.0
4082,TMobileHelp,False,Tue Oct 31 23:08:10 +0000 2017,"@116687 Not on my watch! Shoot me a DM, and I'll save the day! *DannyHarvey",,4083.0
4088,TMobileHelp,False,Tue Oct 31 23:07:33 +0000 2017,@116689 We can help with that too!  We're just a DM away :) *JohnWard,,4089.0
4455,TMobileHelp,False,Sun Nov 26 00:29:00 +0000 2017,"@116751 Ouch! We want you to upgrade at the best price, Randy! Send us a DM so we can chat about your options! *ElleA",4456,4457.0
4458,TMobileHelp,False,Sun Nov 26 00:28:00 +0000 2017,@116752 We are right here for you and ready to take a closer look. I want to be sure you are able to enjoy your Tuesday goodies. Send us a DM and we can check this out. *JeremyJ,,4459.0
4460,TMobileHelp,False,Sun Nov 26 00:24:15 +0000 2017,"@116753 Adrianne, that's definitely a crazy situation and we want to do everything we can to help. Send us a DM! *KittyG",,4461.0
4462,TMobileHelp,False,Sun Nov 26 00:23:47 +0000 2017,@116754 @115913 I am here to help you look into option are reducing cellular costs. Click https://t.co/Mww69Rzn7a to send me a message so we can chat. *AshleyNelson,,4463.0
4464,TMobileHelp,False,Sun Nov 26 00:21:13 +0000 2017,@116756 @115913 I am here for you and I want to go over the details of this promotion. Click https://t.co/Mww69Rzn7a to send me a DM so I can help. *AshleyNelson,,4465.0
4466,TMobileHelp,False,Sun Nov 26 00:19:42 +0000 2017,"@116757 Hey, Claudia, I am for sure wanting to help you out today we totally understand doing it in the store getting it right there and then *RudyRobledo",,4467.0
4468,TMobileHelp,False,Sun Nov 26 00:11:55 +0000 2017,"@116757 We can help you order your new phone, Claudia! DM us here so we can help out. *BlakeT",4467,4469.0
4472,TMobileHelp,False,Sun Nov 26 00:16:26 +0000 2017,@116758 @115913 You should be able to take advantage of our offers. Click on my picture https://t.co/Mww69Rzn7a to send me a DM so I can look into this with you. *AshleyNelson,,4473.0
5336,TMobileHelp,False,Tue Oct 31 23:25:43 +0000 2017,@116151 @115913 Please meet me back in DM. We'll work on this together. *ZachRicketts,"5337,5338,5339",5340.0
5341,TMobileHelp,False,Wed Nov 01 10:06:58 +0000 2017,@116151 We've received your DM &amp; I just responded. I look forward to chatting. https://t.co/EdLkYIfmTn *MariahDaigle,5342,5338.0
5343,TMobileHelp,False,Tue Oct 31 23:29:26 +0000 2017,@116939 We sure can send us a DM and we can chat! We are here for you :)  https://t.co/EHqYValTw3 *MichaelPhillips,,5344.0
5345,TMobileHelp,False,Tue Oct 31 23:28:32 +0000 2017,@116940 Oh no! even with tapping the link and then the box in the link? Let's try again! https://t.co/dPHUAru2pc *MikeVance,,5346.0
5347,TMobileHelp,False,Tue Oct 31 23:21:09 +0000 2017,"@116940 Oh wow! That's no good at all! I appreciate you reaching out! Shoot me a DM, I'm your savior! *DannyHarvey",5346,5348.0
5349,TMobileHelp,False,Tue Oct 31 23:24:38 +0000 2017,@116940 Oh my! Send me a DM so we can go over this happening. https://t.co/dPHUAru2pc *MikeVance,,5350.0
5351,TMobileHelp,False,Tue Oct 31 23:24:14 +0000 2017,"@116941 Of course, Brandon. DM us, we'll be happy to help answer all your questions. *JoanO",,5352.0
5353,TMobileHelp,False,Tue Oct 31 23:23:59 +0000 2017,"@116942 I hear you loud and clear Angie! Shoot me a DM, and we can voice your concerns! *DannyHarvey",,5354.0
5358,TMobileHelp,False,Tue Oct 31 23:23:41 +0000 2017,"@116943 We appreciate you bringing this to our attention, Aten. DM us. We'll need to gather a few details. *GiselleM",,5359.0
5364,TMobileHelp,False,Tue Oct 31 23:20:39 +0000 2017,@116944 Yes we would love to help you out! Send me a DM and we can get started. *KevinM,,5365.0
5366,TMobileHelp,False,Tue Oct 31 22:42:44 +0000 2017,@116944 That's heart breaking to hear that your leg is broken! Send me a DM so we can see about #NetflixOnUS https://t.co/D4NKjg57yo *SultanGardezy,5365,5367.0
5369,TMobileHelp,False,Tue Oct 31 23:20:25 +0000 2017,"@116945 It might be a number of things, please DM so we can take a closer look. *JohnWard",,5370.0
5371,TMobileHelp,False,Tue Oct 31 23:20:19 +0000 2017,@116946 Hey! I want you to get thanked! :D Shoot me a DM here https://t.co/QHDTFHxSPu and we’ll check it out! *KrystnYogi,,5372.0
5373,TMobileHelp,False,Tue Oct 31 23:19:48 +0000 2017,@116947 We'd love to take a closer look at what's happening. Please DM so we can help! *JohnWard,,5374.0
5375,TMobileHelp,False,Tue Oct 31 23:16:49 +0000 2017,@116948 Definitely hear you. Lisa. Shoot us a DM here and we'll take a closer look at coverage and talk specifics. 👍 *ValerieP,5376,5377.0
5380,TMobileHelp,False,Tue Oct 31 23:16:33 +0000 2017,"@116949 Excellent!  If you have any questions just let us know, we're always a DM away :) *JohnWard",,5381.0
5382,TMobileHelp,False,Tue Oct 31 23:15:55 +0000 2017,@116950 Love seeing that projection! Enjoy that device and mods! Send a DM if you ever need us. :) https://t.co/dPHUAru2pc *MikeVance,,1954.0
6478,TMobileHelp,False,Tue Sep 26 21:43:31 +0000 2017,"@117150 Hey, Abdul! We only want the best service for you at ALL times! Send us a DM, and we'll assist you! *KellenF",6479,6480.0
6481,TMobileHelp,False,Mon Nov 06 18:34:27 +0000 2017,@117150 Thanks for reaching out!  I see you sent a DM. I will respond to you there. https://t.co/WZM6cbcgHU *JonPorter,,6479.0
6560,TMobileHelp,False,Mon Oct 09 00:37:11 +0000 2017,"@117158 No worries! The J3 doesn't have fingerprint security, but check out these anti-theft options! https://t.co/OMsod9U1kU *HillaryTurner",,6561.0
6562,TMobileHelp,False,Mon Oct 09 00:22:48 +0000 2017,@117158 Glad you asked! Send a DM my way and I can help in a little more detail! :) https://t.co/senzStoecA *HillaryTurner,"6561,6563,6564",6565.0
6566,TMobileHelp,False,Mon Oct 09 00:10:25 +0000 2017,"@117158 Is the app downloaded already, Rich? ☺️ Send us a DM and we can walk you through the steps! *TarynS","6565,6567",6568.0
6637,TMobileHelp,False,Mon Oct 09 00:32:32 +0000 2017,@117172 @115913 Upgrading should be fun and we love our long-time customers. DM me so we can look into options together: https://t.co/c6ROkAqiws *HollyAdams,6638,6639.0
6640,TMobileHelp,False,Mon Oct 09 00:53:10 +0000 2017,@117172 @115913 I've got your DM! I'll meet you there! *ZachRicketts,6641,6638.0
6642,TMobileHelp,False,Tue Oct 10 02:41:41 +0000 2017,@117172 @115913 I've got your DM! I'll meet you back there! *ZachRicketts,,6641.0
7161,TMobileHelp,False,Tue Oct 31 23:41:33 +0000 2017,@117235 Send me a DM and let's see what is going on! https://t.co/izQCWNdYgX *NickSuzuki,7162,7163.0
7164,TMobileHelp,False,Wed Nov 01 01:19:01 +0000 2017,"@117235 If you want change your mind, send us a DM and we can chat about the pricing! https://t.co/izQCWNdYgX *NickSuzuki",7165,7162.0
7166,TMobileHelp,False,Wed Nov 01 02:03:29 +0000 2017,@117235 Thanks for sending the DM I'll meet you there *NickSuzuki,,7165.0
7167,TMobileHelp,False,Tue Oct 31 18:45:40 +0000 2017,"@117235 We have updated our terms, send us a DM and I'll take a look! *TiannahReagor","7163,7168",7169.0
7170,TMobileHelp,False,Tue Oct 31 18:33:12 +0000 2017,@117235 We definitely want to do what we can to help you! *TiannahReagor,7169,7171.0
7172,TMobileHelp,False,Tue Oct 31 18:30:35 +0000 2017,"@117235 Hey there! Send us a DM, I'll help you out :) *TiannahReagor",7171,7173.0
7174,TMobileHelp,False,Tue Oct 31 23:40:53 +0000 2017,@117236 It's not too late at all! Please DM us so we can help with that. *JohnWard,,7175.0
7176,TMobileHelp,False,Tue Oct 31 23:40:06 +0000 2017,"@117237 No worries one bit! Shoot me a DM, and I'll set your heart at ease! *DannyHarvey",,7177.0
7178,TMobileHelp,False,Tue Oct 31 23:39:15 +0000 2017,@117238 @115913 We always want to provide the best possible experience for you. Please DM us. https://t.co/lH0SH5fy2m *MikeRice,,7179.0
7180,TMobileHelp,False,Tue Oct 31 23:38:22 +0000 2017,@117239 We'd love the chance to turn things around for you!  Please DM so we can help. *JohnWard,,1963.0
7181,TMobileHelp,False,Tue Oct 31 23:36:17 +0000 2017,@116942 Good question! DM means direct message! You should have that option by clicking my face! https://t.co/oIBK3mlmoz *DannyHarvey,,1955.0
7618,TMobileHelp,False,Wed Nov 22 11:13:26 +0000 2017,@117287 @115913 Knowing what kind of coverage to expect when traveling is key. We want you to have the best experience possible. Please check coverage here https://t.co/WHE0Cks2yn and DM us with your questions. https://t.co/Et1Fu7xZtb *BarbPelotte,,7619.0
7620,TMobileHelp,False,Wed Nov 22 11:06:58 +0000 2017,"@117288 @115913 This Limited time offer ended on 11/02/2017, but what you have highlighted specifies that customers have until 12/02/2017 to provide the proof of purchase to qualify for the reimbursement. Feel free to send me a DM to chat. https://t.co/EdLkYIfmTn *MariahDaigle",,7621.0
8729,TMobileHelp,False,Tue Oct 31 23:54:39 +0000 2017,"@117538 Hey Corah, let us see what's going on there. DM us, we want to keep you connected. *JoanO",,8730.0
8731,TMobileHelp,False,Tue Oct 31 23:49:17 +0000 2017,@117539 Hey Linda! DM us and we can take a look to see whats going on! *MelJ,,8732.0
8734,TMobileHelp,False,Tue Oct 31 23:46:15 +0000 2017,@117541 Uh oh! Let us take a look at this and see how we can get you to a resolution Mark. DM us and we'll work together. *KananiB,,8735.0
8736,TMobileHelp,False,Tue Oct 31 23:45:11 +0000 2017,"@117542 We only want the best possible service for you there, John. Please DM us. https://t.co/lH0SH5fy2m *MikeRice",8737,8738.0
9418,TMobileHelp,False,Wed Nov 01 00:12:05 +0000 2017,@117686 Thank you so much for the DM! Your #MagentaHero is on the way! https://t.co/i0i27Ors9t *AdamJudge,,9419.0
9420,TMobileHelp,False,Wed Nov 01 00:11:32 +0000 2017,"@117687 Hey buddy, we would hate to see you leave! Send me a DM so we can talk about it. https://t.co/D4NKjg57yo *SultanGardezy",,9421.0
9422,TMobileHelp,False,Wed Nov 01 00:08:31 +0000 2017,"@117688 Joining the #MagentaFamily would be the best treat of the night! Send us a DM, and we can make sure you're saving $$. 😄 *TarynS",9423,9424.0
9425,TMobileHelp,False,Wed Nov 01 02:04:26 +0000 2017,@117688 You've come to the right place! Can you please DM me via this link https://t.co/A2kWVVGFXO so we can talk? *JonathanMacInnes,,9423.0
9427,TMobileHelp,False,Wed Nov 01 00:01:53 +0000 2017,@117689 We appreciate you bringing this to our attention. Please DM us. We're happy to help. *GiselleM,,9428.0
9429,TMobileHelp,False,Wed Nov 01 00:01:00 +0000 2017,"@117690 Hey bro! Send me a DM, I got you 100% - https://t.co/UOOUCn8nWm *JeremyKelley",,9430.0
9431,TMobileHelp,False,Wed Nov 01 00:00:14 +0000 2017,@117691 Whats going on Sophia? DM us and we'll check this out! *MelJ,9432,9433.0
9437,TMobileHelp,False,Wed Nov 01 06:17:25 +0000 2017,@117691 Let's turn this around for you right away! Shoot us a DM and we can help! https://t.co/znHA9pL0mM *BrendanLee,9438,9434.0
9439,TMobileHelp,False,Wed Nov 01 06:39:07 +0000 2017,@117691 Thank you for sending that DM Sophia! I will meet you back in the DM's right now! *BrendanLee,"9440,9441",9438.0
9442,TMobileHelp,False,Wed Nov 01 08:27:54 +0000 2017,@117691 I definitely want to help you out today! Meet me back in the DM's! :) #GotYourBack https://t.co/oNgSAZYqFR *JawedK,,9441.0
9445,TMobileHelp,False,Tue Oct 31 23:59:48 +0000 2017,@117692 Give us a DM and I can look into that for you :) *FabbyCeja,,9446.0
9916,TMobileHelp,False,Wed Nov 01 00:26:16 +0000 2017,"@117831 Your service is critical to us, Steve. We're on this; please send a DM our way. https://t.co/lH0SH5fy2m *MikeRice",,9917.0
9919,TMobileHelp,False,Wed Nov 01 00:25:09 +0000 2017,@117832 Hey! Shoot us a DM here with more info to check this out. We're here to make sure you #GetThanked! *ValerieP,,9920.0
9921,TMobileHelp,False,Wed Nov 01 00:24:40 +0000 2017,@117833 We'd love to check it out with you!  Please DM so we can help. *JohnWard,9922,9923.0
9924,TMobileHelp,False,Wed Nov 01 00:20:29 +0000 2017,"@117834 Hey Jon, let us look into that code not working. We want to make sure you #GetThanked, DM us. *JoanO",9925,9926.0
9927,TMobileHelp,False,Wed Nov 01 15:27:30 +0000 2017,"@117835 Hello Jackie, I will be your expert today to get you taken care of. Can you tell me what code didn't work out for you? *TanyaS",9928,9925.0
9929,TMobileHelp,False,Wed Nov 01 20:40:29 +0000 2017,"@117835 That's the last thing that I want to hear! DM me, and we can make this right. :) https://t.co/bwHAQCkoRc *DuncanWorks",,9928.0
9934,TMobileHelp,False,Wed Nov 01 00:20:09 +0000 2017,@117836 Oh dang! We certainly do have LTE and I want to make sure you're receiving it. DM us here and we'll check this out. *ValerieP,,9935.0
9936,TMobileHelp,False,Wed Nov 01 00:18:20 +0000 2017,@117837 @115913 We sincerely appreciate your loyalty and want to regain your trust. See you back in DM Robert. *EricPayne,,9937.0
