tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2798,SpotifyCares,False,Sun Nov 26 00:27:36 +0000 2017,"@116374 Hey Katie, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team 💚 /CG",,2799.0
2801,SpotifyCares,False,Sun Nov 26 00:27:25 +0000 2017,@116375 Sorry about that. You shouldn’t have received an email/notification if you’re not eligible. Can you DM us your account's email address or username? /NQ https://t.co/ldFdZRiNAt,,2802.0
2803,SpotifyCares,False,Sat Nov 25 06:54:29 +0000 2017,"@116375 Hey there! Just to clarify, which part of Canada are currently living in? /MT",2802,2804.0
2805,SpotifyCares,False,Sun Nov 26 00:27:01 +0000 2017,"@116376 Hey Tom! Not to worry, we're more than happy to bring the party to your place. Would you mind sending this invite out to everyone you know? https://t.co/LwyCWf8WKC 🎉 /TB",2806,2807.0
2808,SpotifyCares,False,Sun Nov 26 00:23:18 +0000 2017,@116377 Hey there! Thanks for taking the time to reach out – we'll pass your feedback on to our Ads team /NQ,,2809.0
2810,SpotifyCares,False,Sun Nov 26 00:20:35 +0000 2017,"@116378 Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",,2811.0
2852,SpotifyCares,False,Sun Nov 26 00:20:17 +0000 2017,"@116379 Awesome! If you ever need anything else, just shout and we'll come running 🏃 /DF",,2853.0
2854,SpotifyCares,False,Sat Nov 25 02:02:09 +0000 2017,@116379 Hey Dylan! Can you let us know which versions of Spotify and Windows you're running? We'll see what we can suggest /RA,2853,2855.0
2856,SpotifyCares,False,Sun Nov 26 00:08:23 +0000 2017,@116380 @116381 Hey Pazcal! Could you send us a DM with your account's email address? We'll take a look backstage /MJ https://t.co/ldFdZRiNAt,,2857.0
2860,SpotifyCares,False,Sun Nov 26 00:07:18 +0000 2017,@116380 @116382 Hey there! We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /MJ,,2861.0
2863,SpotifyCares,False,Sun Nov 26 00:04:36 +0000 2017,@116383 Hey! The cavalry's here. Can you DM us your account's username or email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt,,2864.0
2867,SpotifyCares,False,Sun Nov 26 00:04:25 +0000 2017,@116384 Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have them available again soon /MT,2868,2869.0
2870,SpotifyCares,False,Sun Nov 26 04:04:37 +0000 2017,"@116384 You're welcome. Not to worry, we'll pass on your feedback to the right team. If you ever need us again, just say the word. We're always here for you /MT",,2868.0
2871,SpotifyCares,False,Sun Nov 26 00:03:12 +0000 2017,@116385 We've just sent a DM your way. Let's carry on chatting there /MT,,2872.0
2872,SpotifyCares,False,Tue Nov 21 00:42:55 +0000 2017,"@116385 Hey there! Don't worry, help's here. Can you let us know the iPhone model you're using along with its iOS and Spotify versions? We'll see what we can suggest /MT",2871,2873.0
2874,SpotifyCares,False,Sat Nov 25 23:59:41 +0000 2017,@116386 We see. Could you DM us your Facebook profile's email address? We'll help out there /CG https://t.co/ldFdZRiNAt,,2875.0
2876,SpotifyCares,False,Sat Nov 25 22:35:14 +0000 2017,@116386 Hey! Could you DM us your account’s email address? We’ll check this out backstage /CG https://t.co/ldFdZRiNAt,2875,2877.0
2932,SpotifyCares,False,Tue Oct 31 22:56:28 +0000 2017,"@116387 Thanks. Is it happening over 3G/4G, WiFi, or both? Does logging out, fully closing the app, and restarting your device help? /KC",2933,2934.0
2935,SpotifyCares,False,Wed Nov 01 04:14:45 +0000 2017,@116387 Can you DM us your account's email address? We'll check things out /KC https://t.co/ldFdZRiNAt,,2933.0
2936,SpotifyCares,False,Tue Oct 31 21:28:41 +0000 2017,"@116387 Hey! What device, operating system, and Spotify version are you using? We'll see what we can suggest /CB",2934,2937.0
2938,SpotifyCares,False,Tue Oct 31 22:49:47 +0000 2017,"@116388 Hey! We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /RH",,2939.0
2943,SpotifyCares,False,Tue Oct 31 22:48:51 +0000 2017,@116391 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,,2944.0
2945,SpotifyCares,False,Tue Oct 31 22:47:21 +0000 2017,@116392 Hi Thomas. It makes total sense! This link should help you sort your awesome tracks: https://t.co/5hjtm5AdqM /LS,,2946.0
2947,SpotifyCares,False,Tue Oct 31 22:46:05 +0000 2017,@116393 Hi Daniel! Can you send us the link to the idea you posted? We'll take a look at what happened 🙂 /NH,2948,2949.0
2950,SpotifyCares,False,Tue Oct 31 23:18:07 +0000 2017,@116393 2: resending your ideas and using keywords that will help your idea easier to find /RB,2952,2948.0
2953,SpotifyCares,False,Tue Oct 31 23:30:40 +0000 2017,"@116393 We suggest using keywords similar to those used in the suggested idea. If you need anything else, give us a shout /RB",2954,2952.0
2955,SpotifyCares,False,Tue Oct 31 23:42:42 +0000 2017,"@116393 We hear you. Rest assured, your feedback will be passed on to the right folks /RB",,2954.0
2951,SpotifyCares,False,Tue Oct 31 23:17:59 +0000 2017,@116393 1: Thanks! Ideas usually get closed because they're unable to garner enough votes. We suggest...,,2948.0
2956,SpotifyCares,False,Sat Oct 07 22:18:05 +0000 2017,"@116393 You're welcome! If anything else comes up, we're just one tweet away. Have a https://t.co/cPbDPiAv92 🙂 /BH",2949,2957.0
2958,SpotifyCares,False,Sat Oct 07 22:09:59 +0000 2017,@116393 Hey Daniel this sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /BH,2957,2959.0
2961,SpotifyCares,False,Tue Oct 31 22:45:23 +0000 2017,"@116394 Hey Dustin, we're sorry to hear that! Can you let us know the name of the artist of that track? We'll check it out /NS",2962,2963.0
2964,SpotifyCares,False,Tue Oct 31 23:09:07 +0000 2017,@116394 Thanks. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /NS,2965,2962.0
2966,SpotifyCares,False,Wed Nov 01 20:00:38 +0000 2017,"@116394 Sorry about that. We’d love to have all of their stuff available, but we have some info about content here: https://t.co/MEjmIRL2eB /JQ",,2965.0
2967,SpotifyCares,False,Tue Oct 31 22:45:07 +0000 2017,@116395 Alright. Can you send us the Song Link then? Just tap the three dots &gt; Share &gt; Copy Link. We'll have a look /AG,2968,2969.0
2970,SpotifyCares,False,Tue Oct 31 23:15:33 +0000 2017,@116395 Got it. Are you getting a specific error message when you try playing this track? A screenshot of it would come in handy /KB,,2968.0
2971,SpotifyCares,False,Tue Oct 31 22:32:11 +0000 2017,"@116395 Hey there! Can you send us the Spotify URI? Just right-click the track &gt; Share &gt; URI. Also, what country is your Spotify account set to? /AG",2969,2972.0
3887,SpotifyCares,False,Tue Oct 31 23:08:12 +0000 2017,@116649 We've just sent a DM your way. Let's carry on chatting there /AN,,3888.0
3889,SpotifyCares,False,Tue Oct 31 22:39:53 +0000 2017,@116649 Hi Nico! Can you send us a DM with your account's email address or username? We'll take a look under the hood /XF https://t.co/ldFdZRiNAt,3888,3890.0
3892,SpotifyCares,False,Tue Oct 31 23:08:45 +0000 2017,"@116650 You're welcome! If you ever need us again, just give us a shout. https://t.co/m4HWSbgHVZ 🙂 /LO",,3893.0
3894,SpotifyCares,False,Tue Oct 31 23:04:26 +0000 2017,@116650 This sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /LO,3893,3895.0
4994,SpotifyCares,False,Tue Oct 31 23:29:29 +0000 2017,@116885 Hey! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions /RH,"4995,4996",4997.0
4998,SpotifyCares,False,Wed Nov 01 00:54:21 +0000 2017,@116885 We hear you. We can’t make any promises but we’ll pass your feedback onto the right folks /RH,4999,4995.0
5000,SpotifyCares,False,Wed Nov 01 22:07:17 +0000 2017,"@116885 We understand. Don't worry, we'll let the right team know it's something you'd like to see again /NS",,4999.0
5001,SpotifyCares,False,Thu Nov 02 09:04:10 +0000 2017,"@116886 Hey Paula, we appreciate your feedback! Don't worry, we'll let our devs know this is something you'd like to see again /GK",,4996.0
5006,SpotifyCares,False,Fri Nov 03 14:53:51 +0000 2017,"@116885 We're sorry if you feel that way. In any case, we appreciate your feedback on this. Feel free to tweet us if there's anything else /GK",,5005.0
5007,SpotifyCares,False,Tue Oct 31 23:28:06 +0000 2017,@116887 Hey! The cavalry's here. Could you confirm the iOS and Spotify version you're using? We'll see what we can suggest /KB,5008,5009.0
5010,SpotifyCares,False,Wed Nov 01 00:09:50 +0000 2017,"@116887 Got it. Is this happening on 3G/4G, WiFi, or both? Do you get the same issue when you use Spotify on other devices? /KB",5011,5008.0
5012,SpotifyCares,False,Wed Nov 01 08:42:36 +0000 2017,"@116887 Are you getting any error messages when it happens? Is it happening when you're using earphones, or even without them? /PL",5013,5011.0
5014,SpotifyCares,False,Wed Nov 01 09:24:08 +0000 2017,@116887 We understand. Can you check if the steps here do the trick: https://t.co/cxGHt0bCR8? /PL,5015,5013.0
5016,SpotifyCares,False,Wed Nov 01 12:03:50 +0000 2017,@116887 Hmm. Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt,,5015.0
5019,SpotifyCares,False,Tue Oct 31 23:27:42 +0000 2017,@116889 Hey Lauren! Can you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt,,5020.0
5022,SpotifyCares,False,Tue Oct 31 23:27:34 +0000 2017,@116890 2: with anything else. https://t.co/m4HWSbgHVZ 🙂 /LO,,5023.0
5025,SpotifyCares,False,Tue Oct 31 19:02:29 +0000 2017,"@116890 Hey, help's here! Can you try logging in on another device or the web player (https://t.co/aT5o0wcN4V)? Are you seeing your songs? /JP",5023,5026.0
5027,SpotifyCares,False,Tue Oct 31 23:24:15 +0000 2017,@116891 Hey there! Can you tell us more about what's happening exactly? We'll see what we can suggest /AR,5028,5029.0
5030,SpotifyCares,False,Wed Nov 01 01:30:50 +0000 2017,@116891 Thanks for the info. Could you try logging out &gt; restarting your device &gt; logging back in to see if it helps? Keep us posted /AR,5031,5028.0
5032,SpotifyCares,False,Wed Nov 01 02:02:57 +0000 2017,"@116891 Glad to hear everything's working okay now. If there's anything else we can help you with, just give us a... https://t.co/AUc7DGJpgF 🙂 /CH",,5031.0
5033,SpotifyCares,False,Tue Oct 31 23:20:47 +0000 2017,@116892 Hey there! Can you let us know which device and operating system you're using? We'll see what we can suggest /NQ,,5034.0
6484,SpotifyCares,False,Mon Oct 09 00:38:39 +0000 2017,@117152 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,,6485.0
6615,SpotifyCares,False,Mon Oct 09 00:42:46 +0000 2017,"@117167 Hey Terry, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /RA","6616,6617",6618.0
6619,SpotifyCares,False,Mon Oct 09 00:55:20 +0000 2017,"@117167 Hmm, that's odd. We'll get this passed on to our devs so they can look into it. Give us a shout if you need anything else /RA",6620,6616.0
6621,SpotifyCares,False,Mon Oct 09 01:27:29 +0000 2017,"@117167 You're welcome! If you ever need us again, just give us a... https://t.co/AUc7DGJpgF 🙂 /AR",,6620.0
6622,SpotifyCares,False,Mon Oct 09 00:52:06 +0000 2017,"@117167 Thanks for confirming! Just to check, did you definitely watch the video ad in full after hearing the offer? /RA",,6617.0
7007,SpotifyCares,False,Tue Oct 31 23:43:39 +0000 2017,"@117212 2: mobile, can you send us the Song Link instead? Just tap the three dots &gt; Share &gt; Copy Link. We look forward to your reply /JU",,7008.0
7010,SpotifyCares,False,Tue Oct 31 23:30:59 +0000 2017,@117213 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,,7011.0
8205,SpotifyCares,False,Sun Nov 05 22:53:35 +0000 2017,"@117435 Hey there! Don't worry, help's here. Can you DM us your account's email address? We'll take a look backstage /MT https://t.co/ldFdZRiNAt",8206,8207.0
8223,SpotifyCares,False,Sun Nov 05 22:54:34 +0000 2017,"@117441 Hi there! Can you DM us your account's email address or username, and a screenshot of the error message? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt",,8224.0
8264,SpotifyCares,False,Sun Nov 05 22:55:22 +0000 2017,"@117444 Hey, we can help here on Twitter! Could you send us a DM with your account's email address? We'll take a look backstage /CH https://t.co/ldFdZRiNAt",,8265.0
8290,SpotifyCares,False,Sun Nov 05 23:14:29 +0000 2017,"@117452 Hey! If you’re Premium, you can connect your Spotify account to the Musixmatch mobile app to enjoy lyrics: https://t.co/scvbRH6MhL /JS",,8291.0
8305,SpotifyCares,False,Sun Nov 05 23:14:47 +0000 2017,@117458 Hey Maggie! We have some info about the Spotify app on Roku here: https://t.co/titMn0j3Im. Give us a shout if there's anything else /MT,,8306.0
8423,SpotifyCares,False,Sun Nov 19 02:26:13 +0000 2017,@117482 Hey Richard! We’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /CH,8424,8425.0
8426,SpotifyCares,False,Sun Nov 19 09:12:54 +0000 2017,@117482 We'd recommend deleting your last tweet as it contains sensitive account info. You can DM it to us instead /NY https://t.co/ldFdZRiNAt,,8424.0
8670,SpotifyCares,False,Tue Oct 31 23:58:22 +0000 2017,@117212 No worries! Just give us a shout if you need anything else. We're... https://t.co/zOXI69QSqg /JU,,8671.0
8672,SpotifyCares,False,Tue Oct 31 23:54:07 +0000 2017,@117212 2: here: https://t.co/SgMwFS1ONz. Let us know if you have other questions /JU,8671,8673.0
7009,SpotifyCares,False,Tue Oct 31 23:43:10 +0000 2017,"@117212 1: Hi there. Don't worry, we'll look into this. Can you send us the Spotify URI? Just right-click the track &gt; Share &gt; URI. If you're on...",8673,7008.0
8675,SpotifyCares,False,Tue Oct 31 23:58:09 +0000 2017,@117525 Hey Alex! Can you DM us your account's email address or username? We'll take a look backstage /RH https://t.co/ldFdZRiNAt,,8676.0
8677,SpotifyCares,False,Tue Oct 31 23:56:23 +0000 2017,"@117526 Hmm, that's odd. Could you DM us your account's email address? We'll take a look under the hood /KB",,8678.0
8681,SpotifyCares,False,Tue Oct 31 16:37:05 +0000 2017,@117526 Hmm. Does logging in on a different device show the same issue? Keep us updated /PC,8679,8682.0
8685,SpotifyCares,False,Mon Oct 30 22:50:16 +0000 2017,"@117526 Hi Andrea. Don't worry, help's here. Can you tell us what device and browser you're using? We'll see what we can suggest /JU",8683,8686.0
8687,SpotifyCares,False,Tue Oct 31 23:50:44 +0000 2017,@117527 Hey there! Can you let us know what Android and Spotify versions you're running? We'll see what we can suggest /NS,8688,8689.0
8690,SpotifyCares,False,Wed Nov 01 19:37:15 +0000 2017,@117527 Thanks for that! Can you DM us your account's email address and username? We'll take a look backstage /KL https://t.co/ldFdZRiNAt,,8688.0
8691,SpotifyCares,False,Tue Oct 31 23:50:08 +0000 2017,@117528 Hey there! Can you let us know what's happening exactly? We'd love to lend a hand /KC,8692,8693.0
8698,SpotifyCares,False,Wed Nov 01 00:08:03 +0000 2017,@117528 You're welcome! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /KC,,8697.0
8699,SpotifyCares,False,Tue Oct 31 23:45:34 +0000 2017,"@117529 Awesome! Fingers crossed we'll be available in India soon. If there's anything else, just give us a shout /RH",8700,8701.0
8702,SpotifyCares,False,Sun Nov 05 06:29:31 +0000 2017,"@117529 We hear you. Rest assured, your feedback will be passed on to the right folks /NQ",,8700.0
