tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1716,AmazonHelp,False,Tue Oct 31 22:39:27 +0000 2017,@116087 I'm sorry for the long wait; what is your current order status showing when you review it: https://t.co/Y5jpI9gRhE? ^WM,1717,1718.0
1719,AmazonHelp,False,Tue Oct 31 22:44:33 +0000 2017,"@116087 Thank you for keeping us posted, Rachael! ^BA",,1717.0
1720,AmazonHelp,False,Tue Oct 31 22:36:00 +0000 2017,"@116088 I'm sorry for the frustration, Anthony! Can you tell me more about which pre-order bonuses are missing? ^EA",1721,1722.0
1723,AmazonHelp,False,Tue Oct 31 22:47:28 +0000 2017,"@116088 We'd like to see what we can do to help. What date did you place the order on, and which version did you order? ^MB",1724,1721.0
1725,AmazonHelp,False,Tue Oct 31 23:04:01 +0000 2017,@116088 Could you link us to the page of the item on our website? This will allow us to take a closer look at all options. ^VB,1726,1724.0
1727,AmazonHelp,False,Tue Oct 31 23:31:00 +0000 2017,@116088 Thanks for the link. We are not a participating retailer to receive the bonus content. Details: https://t.co/hJIrBtSMrl ^BE,"1728,1729,1730",1726.0
1734,AmazonHelp,False,Tue Oct 31 22:35:00 +0000 2017,@116091 Oh no! I'm so sorry to hear this. Was the item sold by Amazon directly or Third-party seller: https://t.co/aaDyEz1VgE. ^LH,1735,1736.0
1737,AmazonHelp,False,Tue Oct 31 22:47:00 +0000 2017,"@116091 We'd like to look into this with you in real time, Bry. When you can, please ring or chat in with us: https://t.co/JzP7hlA23B ^BL",1738,1735.0
1739,AmazonHelp,False,Tue Oct 31 22:34:00 +0000 2017,"@116092 Oh no, Barton! Have you tried uninstalling and re-installing the app? Perhaps a power cycle too? Please let us know. ^KL",1740,1741.0
1742,AmazonHelp,False,Sat Nov 04 01:48:57 +0000 2017,@116092 Sorry you're still having trouble! What error are you seeing when you try to use the app? ^JP,,1740.0
1743,AmazonHelp,False,Tue Oct 31 22:32:29 +0000 2017,"@116093 Oh no! We'd like to help you with this, Kelly! Can you tell us more about what's happening with the Kindle? Thanks!  ^AJ",1744,1745.0
1746,AmazonHelp,False,Tue Oct 31 22:56:37 +0000 2017,@116093 No problem! You may need to deregister the Kindle from the old account. You can see how here: https://t.co/zyUJKBZObw ^AJ,,1744.0
1747,AmazonHelp,False,Tue Oct 31 22:32:27 +0000 2017,"@116094 (2/2) Also, for your security, I'd recommend deleting the image, as it contains your tracking number. ^WT",,1748.0
1749,AmazonHelp,False,Tue Oct 31 22:31:00 +0000 2017,@116094 I'm so sorry! We'd like to make sure this is addressed. Please provide some details here: https://t.co/KctVgMFvbp (1/2),,1748.0
1750,AmazonHelp,False,Tue Oct 31 22:29:27 +0000 2017,@116095 I'm sorry you received an incorrect item. Have you checked out our return/replacement options here: https://t.co/FRsodhtXKJ? ^FJ,1751,1752.0
2532,AmazonHelp,False,Tue Oct 31 22:59:00 +0000 2017,@116312 わざわざご連絡をいただき、ありがとうございます。問題が改善されたようで、何よりでございます。万が一再度お困りのことがございましたら、ご遠慮なくお知らせください🙏 YM,,2533.0
2534,AmazonHelp,False,Sun Oct 29 11:54:00 +0000 2017,@116312 こちらこそリプライいただきありがとうございます！ご様子を見ていただき、改善されない場合、お早目にカスタマーサービスにご連絡いただければと存じます。よろしくお願いいたします m(_ _)m HM,2533,2535.0
2536,AmazonHelp,False,Sun Oct 29 09:21:25 +0000 2017,"@116312 かしこまりました。端末、ルーター、モデムを再起動し改善するかお試しください。https://t.co/mUMGYDqPEM
改善しない場合、カスタマーサービスにお知らせください。https://t.co/NtNAX37Sr4 ET https://t.co/kp0Ug6rMsZ",2535,2537.0
2538,AmazonHelp,False,Sun Oct 29 08:55:53 +0000 2017,@116312 アマゾンです。お困りの状況が特定できないのですが、エラーメッセージや画面の状況、操作方法など詳しい状況を教えていただけますか。ご利用端末はテレビですかPS4などのゲーム機でしょうか。ET,2537,2539.0
2542,AmazonHelp,False,Tue Oct 31 22:58:28 +0000 2017,@116314 How long has it been since you've e-mailed the seller? ^TR,2543,2544.0
2545,AmazonHelp,False,Tue Oct 31 23:25:31 +0000 2017,"@116314 Please allow 48 hours for the seller to respond, Allen. Let us know how it works out and if we can help with anything else! ^CN",,2543.0
2546,AmazonHelp,False,Tue Oct 31 20:26:00 +0000 2017,@116314 We're unable to view any account information via Twitter. What's the current tracking shown here: https://t.co/aaDyEz1VgE? ^AG,2544,2547.0
2548,AmazonHelp,False,Tue Oct 31 19:38:28 +0000 2017,@116314 I'm sorry you haven't received it yet! Have you had an e-mail regarding the order? Please check junk/spam and let us know! ^TG,2547,2549.0
2550,AmazonHelp,False,Tue Oct 31 22:58:27 +0000 2017,"@116315 Du kannst bei den Kategorien ""Bücher"" oder ""Bücher Fremdsprachig"" auswählen, wobei ersteres deinem Wunsch entspricht. Gruß ^JS",,2551.0
2552,AmazonHelp,False,Tue Oct 31 17:16:26 +0000 2017,"@116315 Hi, just a question at the beginning - do you prefer answers in German or English? ^NW",2551,2553.0
2554,AmazonHelp,False,Tue Oct 31 22:58:27 +0000 2017,"@116317 I'm so sorry for the late delivery, Kimmie! Our carriers can deliver until 8 PM, please keep us updated on its arrival. ^BE",2555,2556.0
2557,AmazonHelp,False,Wed Nov 01 02:15:00 +0000 2017,@116317 I'm sorry that it still hasn't arrived. Please contact us so that we can look into this together: https://t.co/hApLpMlfHN ^EA,,2555.0
2558,AmazonHelp,False,Tue Oct 31 22:49:00 +0000 2017,@116317 Hello! We'd love to help. Can you tell us a bit more about what's happening? ^EB,2556,2559.0
2560,AmazonHelp,False,Tue Oct 31 22:57:00 +0000 2017,"@116318  We'd like to take a closer look into this refund for you. Please reach us at:https://t.co/JzP7hlA23B  ^CC",,2561.0
2564,AmazonHelp,False,Tue Oct 31 22:54:27 +0000 2017,"@116319 I'm sorry it hasn't arrived! Please reach us here: https://t.co/e6dQwzp386, so we can look into available options. ^SJ",,2565.0
2566,AmazonHelp,False,Tue Oct 31 22:50:35 +0000 2017,"@116320 Most items are readily available for shipping; however, some aren't and may have a longer processing time than others. ^QJ",2567,2568.0
2569,AmazonHelp,False,Tue Oct 31 22:50:35 +0000 2017,"@116321 I would like someone from our team to take a look into this for you, Sanu. Please reach out here: https://t.co/QtC7bueYoR ^LA",,2570.0
2571,AmazonHelp,False,Tue Oct 31 22:13:52 +0000 2017,@116321 Have you had a chance to speak with your bank regarding the refund? ^EA,2570,2572.0
2573,AmazonHelp,False,Tue Oct 31 21:58:00 +0000 2017,@116321 When you last contacted us what information did we provide? Have you spoken with your bank to see if they have the refund? ^LR,2572,2574.0
2575,AmazonHelp,False,Tue Oct 31 21:39:30 +0000 2017,"@116321 I'm sorry for the frustration! Without giving personal/account details, could you tell us a bit more about what's going on? ^DG","2574,2576",2577.0
2578,AmazonHelp,False,Tue Oct 31 22:49:00 +0000 2017,"@116322 I'm sorry for the frustration! Without giving account/personal details, can you please provide us with more info? ^AC",2579,2580.0
2582,AmazonHelp,False,Wed Nov 01 21:42:28 +0000 2017,@116322 We'd like to look deeper into this issue. Please provide us with more information here: https://t.co/wpDDiHUP4k. ^LH,,2581.0
2583,AmazonHelp,False,Tue Oct 31 22:48:00 +0000 2017,@116323 We're definitely here to help! Please reach out to us by phone here: https://t.co/JzP7hlA23B ^SE,,2584.0
2585,AmazonHelp,False,Tue Oct 31 20:48:00 +0000 2017,@116323 I'm sorry your order hasn't arrived yet! Please let us know if you haven't received it within 48 hours. ^EB,2584,2586.0
2587,AmazonHelp,False,Tue Oct 31 22:45:00 +0000 2017,"@116325 We'd like another chance to look into this. Please reach out by phone or chat: https://t.co/hApLpMlfHN

Please keep us updated. ^FJ","2588,2589,2590",2591.0
2592,AmazonHelp,False,Tue Oct 31 20:35:32 +0000 2017,@116325 Have you tried deleting the card from the account and re-adding it? Have you reached out to USPS about these deliveries? ^AF https://t.co/1XyLaGkcaN,"2591,2593",2594.0
2595,AmazonHelp,False,Tue Oct 31 20:04:28 +0000 2017,@116325 Can you tell us what insight / advice was provided with when you spoke with us last? We'd like to help if we can. ^BG,"2596,2594,2597",2598.0
2599,AmazonHelp,False,Tue Oct 31 19:23:37 +0000 2017,"@116325 Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH","2598,2600,2601",2602.0
3654,AmazonHelp,False,Wed Nov 22 10:13:29 +0000 2017,"@116586 Hi, you can edit your order at any time before it enters the dispatch process. To do this please check out our help page: https://t.co/wRa3FyXyBb ^KI",,3655.0
3722,AmazonHelp,False,Tue Oct 31 23:11:29 +0000 2017,"@116610 We'd like to take a look into this with you. When you have a moment, please reach out to us here: https://t.co/qy3J24VGxb ^AC",3723,3724.0
3725,AmazonHelp,False,Tue Oct 31 23:02:00 +0000 2017,@116610 Is everything in your basket eligible? You can find more info here: https://t.co/d1x19RiAXm Let us know if this helps! ^EB,3724,3726.0
3727,AmazonHelp,False,Tue Oct 31 23:11:29 +0000 2017,@116611 I'm sorry for the trouble! Have you tried the steps outlined here? https://t.co/POJ37mWiEk ^LA,3728,3729.0
3730,AmazonHelp,False,Tue Oct 31 23:15:34 +0000 2017,@116611 Hmm.... Let's take a closer look into what's going on here: https://t.co/jzvkhdlrK5 ^ML,,3728.0
3731,AmazonHelp,False,Tue Oct 31 23:07:02 +0000 2017,@116612 I'm sorry your account is locked! Please reach out directly to us here: https://t.co/jzvkhdlrK5 so we can take a closer look. ^TN,3732,3733.0
3734,AmazonHelp,False,Tue Oct 31 23:36:32 +0000 2017,"@116612 The link ^TN provided will allow you to contact us without signing in! Select ""skip log in"" and you'll be in touch in no time! ^VB",,3732.0
3735,AmazonHelp,False,Tue Oct 31 23:06:31 +0000 2017,@116613 Hier findest du alle Infos darüber: https://t.co/FSmvkW0SJB ^AS,3736,3737.0
3738,AmazonHelp,False,Wed Nov 01 05:10:28 +0000 2017,"@116613 Du hast die Möglichkeit, Amazon.de Geschenkkarten aus dem stationären Handel für deine Bestellungen einzulösen. Gruß ^DS",,3736.0
3739,AmazonHelp,False,Tue Oct 31 23:04:57 +0000 2017,@116614 Olá Georgiano. Sinto muito em saber disso. Por favor entre em contato com o nosso SAC no seguinte link: https://t.co/ouAOLcNWp4 ^JJ,,3740.0
3741,AmazonHelp,False,Tue Oct 31 23:01:36 +0000 2017,"@116615 Not what we like to hear at all, Ramya! Was this shipped by us or a seller? You can check here: https://t.co/PyACxvY8Qo ^BL",,3742.0
