tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
3984,British_Airways,False,Wed Nov 01 21:12:43 +0000 2017,"@116664 You would need to speak with our Holidays team, Tracey. Sorry for any inconvenience. ^Lisa",3985,3983.0
3986,British_Airways,False,Thu Nov 02 23:47:18 +0000 2017,"@116664 We're sorry we can't help, but their telephone number is 0344 493 0787 option 1 (calls are charged at local rate). They're open 07:30-20:00^",,3985.0
3987,British_Airways,False,Tue Oct 31 23:10:35 +0000 2017,@116666 following link: https://t.co/SIhdl3TbaN. ^Jane 2/2,,3988.0
3992,British_Airways,False,Tue Oct 31 23:09:57 +0000 2017,"@116667 You're more than welcome, Cindy. If you need any further help please don't hesitate to come back to us.^Jo",,3993.0
3994,British_Airways,False,Mon Oct 30 21:50:24 +0000 2017,@116667 the ticket is not reissued quickly enough. The Fares team will reissue your change soon. We're sorry for the delay. ^Kit 2/2,"3995,3993,3996",3997.0
3999,British_Airways,False,Tue Oct 31 23:08:55 +0000 2017,@116668 We can try and help Kevin. Please DM a contact telephone number and time we can contact you. ^Oliver,4000,4001.0
4002,British_Airways,False,Wed Nov 01 21:34:24 +0000 2017,"@116668 Hi Kevin, I'm sorry we haven't been able to contact you today. I'm afraid you'll need to input your missing baggage information 1/2",,4000.0
4003,British_Airways,False,Wed Nov 01 21:35:38 +0000 2017,"@116668 through Kuwait Airlines, which will be why our site isn't accepting your World Tracer. It would be best to reach out to them. 2/2 ^Kimbers","4004,4005",4000.0
4006,British_Airways,False,Tue Nov 07 11:26:16 +0000 2017,@116668 You’d need to speak to Kuwait Airlines directly to discuss reimbursement or compensation. 2/2^Corry,4008,4004.0
4009,British_Airways,False,Tue Nov 07 12:29:12 +0000 2017,"@116668 therefore, we cannot confirm any information. ^Monica 2/2",,4008.0
4010,British_Airways,False,Tue Nov 07 12:28:51 +0000 2017,"@116668 I’m sorry Kevin, but you need to contact Kuwait Airways. We don’t have access to their tracer 1/2",,4008.0
4007,British_Airways,False,Tue Nov 07 11:26:00 +0000 2017,"@116668 We’re sorry we’re unable to you, Kevin. The agreement between airlines is the last carrier, is the carrier to assist with delayed baggage.",,4004.0
4013,British_Airways,False,Wed Oct 25 16:25:15 +0000 2017,"@116668 booking reference, email address and contact telephone number. Please also use this link https://t.co/YKl4na7MJj to check online 2/2. ^Oli",4011,4014.0
4016,British_Airways,False,Wed Oct 25 13:20:10 +0000 2017,@116668 reference no. so you  can keep a track of the bag's status. The system is automated and we'll work hard to get your bag back to you. ^J 2/2,4014,4017.0
4019,British_Airways,False,Wed Oct 25 02:36:58 +0000 2017,"@116668 Hi Kevin. If Kuwait Airlines was the airline who you last traveled with, you would need to contact them regarding your delayed bag. ^Lolly",4017,4020.0
4021,British_Airways,False,Tue Oct 24 19:15:15 +0000 2017,"@116668 Which airline operated your last flight, Kevin? ^Lisa",4020,4022.0
4023,British_Airways,False,Tue Oct 24 14:24:19 +0000 2017,"@116668 Hi Kevin, you should have a WorldTracer reference number to allow you to view updates. Do you have this at all? ^Teresa",4022,4024.0
4026,British_Airways,False,Tue Oct 31 23:04:04 +0000 2017,"@116669 That's great to hear, Stephen. We'll pass your lovely comments on. ^Helen",,4027.0
4029,British_Airways,False,Tue Oct 31 23:02:19 +0000 2017,"@116670 Hi Jake, our short-haul Euro traveller cabin operates a buy on board menu, all other flights have complimentary meals. ^Helen",4030,4031.0
4032,British_Airways,False,Wed Nov 01 13:27:51 +0000 2017,"@116670 We'll make sure your comments are passed on about the catering options we offer, Jake. ^HP",,4030.0
5035,British_Airways,False,Tue Oct 31 23:24:04 +0000 2017,@116893 Can you let us know your flight number? We'd like to feed this back? 2/2 ^DaniH,5036,5037.0
5038,British_Airways,False,Wed Nov 01 11:17:12 +0000 2017,@116893 We understand how this impacts on your day and we’re genuinely sorry.2/2^Corry,5040,5036.0
5041,British_Airways,False,Wed Nov 01 21:58:01 +0000 2017,"@116893 That's strange, Amy. Sorry for the confusion caused. ^Rach",,5040.0
5039,British_Airways,False,Wed Nov 01 11:17:00 +0000 2017,"@116893 Please accept our apologies, Amy. BA1441 was delayed due to a late incoming aircraft. 1/2",,5036.0
5044,British_Airways,False,Tue Oct 31 23:28:35 +0000 2017,@116894 We're so jealous. We wish we could have got a cuddle too. Thanks for your post. ^DaniH,,5045.0
5048,British_Airways,False,Tue Oct 31 23:28:16 +0000 2017,"@116895 booking reference, email address and contact telephone number 2/2. ^Oliver",,5049.0
5051,British_Airways,False,Tue Oct 31 23:27:12 +0000 2017,"@116896 Hi Colin, so pleased you and your teapot had a great flight with us. We hope we can welcome you both on board again soon.^Jo",,5052.0
5053,British_Airways,False,Tue Oct 31 23:26:20 +0000 2017,@116897 your date of birth. We can contact our Executive team who will be in contact to help as soon as possible 2/2. ^Oliver,5054,5055.0
5056,British_Airways,False,Wed Nov 01 10:42:54 +0000 2017,@116897 further. ^Jane 2/2,,5054.0
5057,British_Airways,False,Wed Nov 01 10:42:38 +0000 2017,"@116897 We're pleased to hear you've been able to contact our Executive Club team, Kelly. Please let us know if we can help you with anything 1/2",,5054.0
5059,British_Airways,False,Tue Oct 31 23:25:49 +0000 2017,"@116898 Hi there, you can still travel as long as you declared you won't have the card with you upon booking your trip.^Jo",,5060.0
5061,British_Airways,False,Tue Oct 31 23:25:12 +0000 2017,"@116899 Happy Halloween, Joe. Thanks for your fantastic post. We hope you had an amazing evening. ^DaniH",,5062.0
5063,British_Airways,False,Tue Oct 31 23:24:14 +0000 2017,"@116900 You're welcome, Mark. We'll pass on your lovely comments. ^Helen",,5064.0
5042,British_Airways,False,Tue Oct 31 23:23:57 +0000 2017,"@116893 We're disappointed to hear you're flight was delayed, Amy. We're sorry you didn't receive much communication. 1/2",,5037.0
5065,British_Airways,False,Tue Oct 31 23:22:38 +0000 2017,"@116901 Hi Daniel, we wouldn't offer a complimentary upgrade for a cancelled flight. Who advised you to contact us? ^Helen",,5066.0
5067,British_Airways,False,Tue Oct 31 23:19:03 +0000 2017,@116902 please use this link https://t.co/eZHtMInQRK and state about the issue. Also please try again online before contacting 2/2. ^Oliver,,5068.0
5069,British_Airways,False,Tue Oct 31 23:17:49 +0000 2017,"@116902 Hi Tony. An issue has been reported to our faults team. I apologise the inconvenience caused. If you would like to contact us, 1/2",,5068.0
5070,British_Airways,False,Tue Oct 31 23:15:40 +0000 2017,"@116903 We don't like to hear this, Chris. Did you report the damage within 7 days of receiving your bags? ^Helen",5071,5072.0
5073,British_Airways,False,Wed Nov 01 10:58:38 +0000 2017,"@116903 Hi Chris, when you were speaking to someone about this did they give you any reference number? ^Jane",5074,5071.0
5075,British_Airways,False,Wed Nov 01 15:38:46 +0000 2017,"@116903 flexibility on this. Please DM us your reference, full name and email address. Thanks. ^Jane 2/2","5077,5078",5074.0
5076,British_Airways,False,Wed Nov 01 15:37:24 +0000 2017,"@116903 We can have a look at this, Chris. However, if the damage hasn't been reported within 7 days of receiving the bag, we don't have any 1/2","5079,5080,5081,5082",5074.0
5083,British_Airways,False,Tue Oct 31 23:15:38 +0000 2017,"@116904 booking reference, email address and contact telephone number 2/2. ^Oliver",,5084.0
5087,British_Airways,False,Tue Oct 31 16:33:33 +0000 2017,"@116904 We're sorry you're unhappy with the catering service on board your flight, Sierra. Can you let us know your flight number? ^DaniH","5088,5084,5089",5090.0
5085,British_Airways,False,Tue Oct 31 23:15:26 +0000 2017,"@116904 Hi Sierra. Again, we're sorry you’re unhappy with our catering service. If you can, please send DM with your full name, 1/2",,5084.0
7017,British_Airways,False,Tue Oct 31 23:43:21 +0000 2017,"@117216 Hi Helen, we can check if your booking has gone through. DM us your flight details, email and contact number. ^Helen",,7018.0
7019,British_Airways,False,Tue Oct 31 23:41:16 +0000 2017,@117217 Oh no! We are very sorry for the delay in responding and for your delay. It's very upsetting to call us that. ^Oliver,,7020.0
7021,British_Airways,False,Tue Oct 31 23:40:50 +0000 2017,"@117218 We sorry to hear this again, Rob. We'll add these comments to your previous feedback. ^Helen",,7022.0
7023,British_Airways,False,Tue Oct 31 23:33:37 +0000 2017,"@117219 It would also be helpful if you could DM us your booking reference, full address and phone number. 2/2 ^DaniH",,7024.0
7025,British_Airways,False,Tue Oct 31 23:32:57 +0000 2017,"@117219 We're concerned to read your message, Ethan. Can you DM us a bit more information about your query? 1/2",,7024.0
7026,British_Airways,False,Tue Oct 31 23:32:51 +0000 2017,@117220 by using the feedback you submit. We appreciate it more than you think Claire 2/2. ^Oliver,"7027,7028",7029.0
7030,British_Airways,False,Wed Nov 01 09:23:51 +0000 2017,"@117220 We do apologise for this but there's unfortunately, there's nothing more we can do and this could happen with any airline. ^Danielle",7033,7027.0
7031,British_Airways,False,Wed Nov 01 09:22:22 +0000 2017,"@117220 We understand your frustration, Clare.  We're sorry for spelling your name wrong.  Unfortunately, we'd only ever change a seat for a 1/2",,7027.0
7032,British_Airways,False,Wed Nov 01 09:22:45 +0000 2017,"@117220 good reason, a few examples could be an aircraft change, to accommodate families with small children or a passenger with a disability. 2/2",,7027.0
7035,British_Airways,False,Tue Oct 31 22:30:59 +0000 2017,@117220 Please accept our apologies. Your loyalty to us showed always been shown. We want to improve and change your thoughts about us 2/2. ^Oliver,7029,7036.0
7038,British_Airways,False,Mon Oct 30 19:57:56 +0000 2017,@117220 may need to be changed for safety or operational reasons. We'll pass your comments on to the Customer Experience team. ^Kit 2/2,7036,7039.0
7041,British_Airways,False,Mon Oct 30 18:20:36 +0000 2017,"@117220 Hi Clare, please accept our apologies for any  inconvenience the changing of your seat reservation has caused. ^L",7039,7042.0
8097,British_Airways,False,Thu Nov 02 16:41:57 +0000 2017,"@117413 country to country, airlines can't be held liable for them. ^Julie 2/2",,8098.0
8100,British_Airways,False,Thu Nov 02 16:41:38 +0000 2017,"@117414 Your cabin crew will only prevent people from stowing their coats away, if there is no space left. 2/2 ^Kimbers",,8101.0
8103,British_Airways,False,Thu Nov 02 16:39:57 +0000 2017,"@117415 Hi, Stephanie. You'd need to take this issue up with your phone provider. ^Julie",8104,8105.0
8107,British_Airways,False,Thu Nov 02 19:05:40 +0000 2017,"@117415 We’re sorry you feel this way Stephanie, but you would need to contact your provider. Call charges are clear on https://t.co/2Ty8CEO0Dq ^Pip","8115,8116",8104.0
8117,British_Airways,False,Mon Nov 06 16:58:49 +0000 2017,@117415 aware of this at the time. ^Lindy 2/2,,8116.0
8118,British_Airways,False,Mon Nov 06 16:58:24 +0000 2017,"@117415 Hi Stephanie, we advise our call charges over the phone prior to being connected, and on https://t.co/2Ty8CEO0Dq. We're sorry you weren't",8119,8116.0
8121,British_Airways,False,Thu Nov 02 16:39:18 +0000 2017,"@117417 Hi, apologies for this and we hope it doesn't take too long to check-in.  We'll feed it back to our Customer Experience team.  ^jm",,8122.0
8123,British_Airways,False,Thu Nov 02 16:39:09 +0000 2017,"@117418 @117419 @117420 We do agree, Laird. Parked to perfection. Have a great day. ^Julie",,8124.0
8126,British_Airways,False,Thu Nov 02 16:38:05 +0000 2017,"@117421 Hi, Dan. Are you referring to the refund request we're dealing with?",8127,8128.0
8129,British_Airways,False,Thu Nov 02 18:53:31 +0000 2017,@117421 and the booking reference too? Thanks. ^Kev 2/2,,8127.0
8130,British_Airways,False,Thu Nov 02 18:53:04 +0000 2017,"@117421 Hi Dan. So we can take a look at your Customer Relations case, please can you DM us the reference number, your full name, email address 1/2",,8127.0
