intent,tweet_id,text
delivery_issue,5122,@AmazonHelp You could ask the other Amazon Delivery driver who was there (and then slinked away when I called the police). I didn't get his name. You should require IDs
delivery_issue,5300,Just had my first @115821 Prime Now delivery. 2 hours flat 👏👏
delivery_issue,6966,@115821 So for the 4th time the package I ordered was tossed onto my property instead of being left on my front porch. It was raining. Package wet. I’ve complained repeatedly to no avail. Since Amazon switched from USPS to local delivery Svc the SERVICE is terrible.
delivery_issue,6963,"@AmazonHelp Thank you. Spoke with customer service who was very nice &amp; helpful &amp; put me straight through to a Competent logistics person who documented issue, researched my acct &amp; was going to contact delivery Svc directly to ensure procedures followed. Time will tell. Thank you."
delivery_issue,8529,@AmazonHelp Thank you but unsure how that’s going to help as just says “put for delivery and arriving today when I know it proberly won’t :/
delivery_issue,8532,@AmazonHelp The last update was on 22nd Oct saying it’s out for delivery.....you can’t tell me it take a over two weeks to deliver https://t.co/iB2HaSBOqk
delivery_issue,9137,@AmazonHelp Had a package scheduled for delivery today and it didn’t come I’m not happy
delivery_issue,9147,"@115850 order ID ending with 5148337, I paid ur delivery guy 1000 Rs for a 690 Rs order, asked him to add 310 to wallet, Y s it not done?"
delivery_issue,9781,"I seem to have bad luck in trying to get undamaged books from @115821. Sometimes it's damaged in delivery, but this one was packed this way. https://t.co/HnwtSE7e31"
delivery_issue,9780,@AmazonHelp I've returned several things lately and don't want Amazon to think I'm abusing the return policy.
package_missing,616,"@AmazonHelp 3 different people have given 3 different answers and I still don't have my order. Says delivered Saturday, was not, I was home all day"
package_missing,646,.@AmazonHelp Item has not been delivered but tracking says it was handed to me over an hour ago... 2nd time this has happened. Sort it out https://t.co/42W82GcARk
package_missing,5131,"@115821 the more I order from you guys, the more I'm going to stop being a customer....YOUR DRIVERS ARE USELESS. Once again they marked a package delivered when it clearly wasn't. I received one of two packages, yet they were both marked delivered. 3 times in 1 month! https://t.co/9UYVHPVWtE"
package_missing,5128,"@AmazonHelp AMZL US Tracking ID TBA566517950000 it says delivered to mail room, I checked the mail and the front offce, the driver listed 1 package, in that one package was my XLR cables...I'm missing the controller."
package_missing,11060,@AmazonHelp still have not received my package I paid extra for guaranteed next day. Won't do that again
package_missing,11586,@AmazonHelp Not received any email
package_missing,16107,"@115850 Order#406-0952229-5801128 not yet delivered, ws supposed to be delivered on Friday, prime 1 day delivery promise. Marked delivered on Monday"
package_missing,17244,@AmazonHelp Still I didn't received any update from your end. I have to book order today
package_missing,17246,@AmazonHelp Afternoon only I have replied. I have screenshot also. Till now I didn't received any update. After doing regular follow-up also no action
package_missing,18190,"@AmazonHelp @115850  @120040
Even after your team's promise, I have not received my cashback of INR1500 before deadline given by them."
package_missing,18904,"Dear @115850  my order #407-7208892-2195534 is suppose to deliver by 31 Oct 2017...
Still not received..."
package_missing,22562,@115821 would have made sense if there was record of it being delivered but it still said “shipped”....
package_missing,38821,"@AmazonHelp Hi, still awaiting the refund. It shows we will initiate the refund once we receive the item. In 15 days, the charger could reach anywhere on the globe. Don't know how did the seller didn't receive it yet. Please check."
package_missing,24056,Hello @115821 order not delivered OD__credit_card__ not delivered but SMS &amp; email received regarding its delivery.ph 08797297187
package_missing,29532,@AmazonHelp Subscribe &amp;save delivery stating delivered but not received.  Want a redelivery but not getting very far.
package_missing,30005,"@AmazonHelp This is a screen shot of the email. My account says the item is delivered but the post office is closed as I explained to the ""customer service"" person on the phone. Explain how I'll get my parcel? https://t.co/E6gblmUEf5"
package_missing,31311,@115850 I didn't receive my order yet. Delivery date is 30th Oct. Order I'd 408-2620150-2527537. Customer care commitment is not met.
package_missing,33273,Got a notification from @115821 that my package was delivered 2 my neighbour even tho I'm sat @ home waiting...neighbour didn't receive it?!
package_missing,33303,@AmazonHelp My order is still not received. There is a huge problem in your delivery. This the 3rd day now. Being a prime member I am facing this. 😡😡😡
package_missing,35964,"@AmazonHelp My original order was split into 2, the 1st 1 was charged properly &amp; already delivered but I got 3 charges for the 2nd 1 which is on it way."
package_missing,39582,"@AmazonHelp The agent is advising I continue to wait. I understand that, but it’s pretty common that my orders are marked delivered when they never were. Delivery is very unreliable!"
package_missing,42519,@115821 was expecting 2 packages by 16/10/17 - still not received. Ordered 10/10/17. Can you help?
package_missing,42551,"@AmazonHelp I did not receive my order. I missed original delivery, cust service called me and I opted for later delivery.No delivery arrived."
package_missing,43283,@115850 @AmazonHelp How come products without being delivered getting marked delivered. Same is being communicated through mail n msg 1
package_missing,46525,@AmazonHelp 2 parcels to my address (one from me one from my mums account) marked as delivered but not actually delivered. Both are presents for my
package_missing,47868,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.
package_missing,49147,@115850 @AmazonHelp Ordered #oneplus5 on 21oct wid #amazonprime 1day delivery. Not received yet. #frustrating #CustomerExperience https://t.co/TyH8blX6qk
package_missing,54365,"@AmazonHelp @118373 @128305 Yes there is, last Wednesday tried to deliver and we were in, then it got delivered next day when we were not there, but didn't receive parcel, this time said today....... So no good as stayed in all day again for no delivery"
package_missing,55059,@115830 @AmazonHelp I have an order that says delivered yesterday by amazon shipping but it hasn’t been delivered. What can I do?
package_missing,58750,@AmazonHelp who do I️ contact about my missing package
return_replacement,654,@AmazonHelp Already started the return. UPS gets it from my doorstep tomorrow. Order 111-5014070-4118645
return_replacement,5117,"@AmazonHelp I would like it replaced not refunded. But the sale is over, and doesn’t look like you have it in stock at the site. What are my other options?"
return_replacement,8511,@AmazonHelp UPS supposed to pick up a return package yesterday and bring return label... never showed.
return_replacement,9780,@AmazonHelp I've returned several things lately and don't want Amazon to think I'm abusing the return policy.
return_replacement,9784,"@115821 , #fake I phone 7 received from amazon , India - order ID: amazon India has refused to replace @115850 pictures attach herewith. https://t.co/iYmtFWzE6o"
return_replacement,9807,"@115821 , #fake I phone 7 received from amazon , order India - order ID: 171-8960684-6076325, amazon India has refused to replace @115850 https://t.co/iHDriblZw9"
return_replacement,9810,@AmazonHelp Was sent this item in 6x9 size. Trying to return &amp; UPS did not show up today. I'd keep item if I could get refund for price difference. https://t.co/G1a6por32Z
return_replacement,11976,Seriously @115821 what is up with ordering things and it being open?  You guys shipping returned items.  2nd day in a row this happens :SMH: https://t.co/gMyT1z9Zu1
return_replacement,13167,"@115850  Unable to what they promised not gave one plus 5 offer only  sale product after they Dont care also not return back,Its hopless😡"
return_replacement,13189,"Hi @AmazonHelp, I’ve purchased something via your app and it’s broken! How can I get it replaced?"
return_replacement,14012,"@AmazonHelp Don't be silly.  Read the Tweet!  I NEED 2 KNOW HOW U INSTRUCT CUSTOMERS.

What is the plan?  We've tenants who think they've the rite 2 store empty AF totes in the common area presumably awaiting PickUp 10+ days is 10 days longer that the small front hall common area can handle."
return_replacement,14853,@AmazonHelp no body inform me. once u return that parcel. please send the tracking id or parcel details. but after 10days i call amazon custamare care
return_replacement,15279,@AmazonHelp 408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon
return_replacement,15686,"@AmazonHelp Order no - 403-7559101-5645129 
Return reference - 710398288491
Article name - puma shoes"
return_replacement,16117,@115850 No speedy respnse frm the seller side..I asked 2 return my money but they are not ready 2 clr my issue i need my query to b solved
return_replacement,16796,"@115850 406-5758893-2189165 faulty pc. the pc. returned but no refund recd. till now, got mail refund will be made in 5 days, bt not done. https://t.co/1jCDRlwfIZ"
return_replacement,17256,@AmazonHelp wht explanation would you like 2 gv now as mor order got cancelled n products r returned back after waiting 4 mor thn two weeks?
return_replacement,17641,@AmazonHelp #pathetic customer service. New low in e-commerce. Trying to raise a return request 5 times. #Fail
return_replacement,18131,@115850 @AmazonHelp 'Handed over directly to Customer' when I'd left this place at 6:00 pm &amp; never returned for the night. Trust @115850 to do the impossible
return_replacement,18125,@AmazonHelp The package will be returned to us within 5 business days after two unsuccessful delivery attempts. ...4/4 WTF! NO DELIVERY ATTEMPT MADE
return_replacement,18137,"@115850 @2036 @120033 Beware of Amazon, de sell old stocks 2015 &amp; b4 on lightining sales 2 liquidate their inventory which r unreturnable https://t.co/u1318Bv12T"
return_replacement,18411,"@115850 why do u ask people to select a ""suitable"" time slot when ur logistics guys don't show up or bother to call for pickup?"
return_replacement,18689,@AmazonHelp What do you mean prices are ever changing? Is @115850 a stock exchange? And how can you charge more than MRP? Should I sue you?
return_replacement,18897,@AmazonHelp Yes.. not single call got regarding that since Saturday.. I want to return this products and never want to purchase again with amazon
return_replacement,19205,@AmazonHelp pl do...i am already fed up with the service...considering returning the order.
return_replacement,19477,"@115821 broke family&amp; friends trust.Ordered a product month ago,return/refund requested on same month, but still waiting for pickup &amp; refund https://t.co/noCu65cIeB"
return_replacement,20439,"Amazon is starting to piss me off. All of the sudden it wants to charge me money to return shit. No thank you.
@115821"
return_replacement,21405,Hey @115821 if you are going to drop wiper blades from S&amp;S maybe make sure the ones you suggest as a replacement fit my vehicle? https://t.co/dp8pfho8Iv
return_replacement,21407,@AmazonHelp I received product with torn package with clear damage however small though. Proper care was not taken while delivering. And now if I replace product it will take 5-7 days atleast which I can not afford. I have no option but to keep it and suffer due to bad practise in delivery.
return_replacement,21411,@AmazonHelp I have clearly mentioned that I need the book for studies in next few days atleast. So I can not afford to return. And rather what solution I got from you is return of that order which I could have done anyway. I want different solution so I contacted you.
refund_issue,664,"@AmazonHelp delivery I paid for today,didn’t arrive.why not?i paid enough for it.where is it??I’m unhappy.refund the delivery charge"
refund_issue,669,@AmazonHelp I just said it's been sorted! I've been refunded! I'm just not impressed with the service any more.
refund_issue,1699,@AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? https://t.co/SeoQUsA0VA
refund_issue,2577,@115830 amazonuk took money without any https://t.co/w25zXi7DYp they are not giving it back nor giving clear statement of my refund proces
refund_issue,2572,@AmazonHelp i mailed amazonuk so many time. but i havent got any progress.customer care just saying thats in the billing section.no i havent got refund
refund_issue,2570,"@AmazonHelp yes i did,but amazonuk is not doing the refund process.if they do it .i will get the money"
refund_issue,5117,"@AmazonHelp I would like it replaced not refunded. But the sale is over, and doesn’t look like you have it in stock at the site. What are my other options?"
refund_issue,5127,@AmazonHelp And you guys have officially lost me as a customer. Was promised today...was never shipped. Give me my refund please so I may take my business else where. https://t.co/69tW0B5r9H
refund_issue,5281,@AmazonHelp I got a refund but I wanna check to see if it's actually lost
refund_issue,9767,"Worst experience in shopping no product no refund , been 40 days. F&amp;@694 it @115821"
refund_issue,9766,@AmazonHelp What support team are you talking about ? I called twice n they make it sound like they will graciously refund my money. But then nothing
refund_issue,9810,@AmazonHelp Was sent this item in 6x9 size. Trying to return &amp; UPS did not show up today. I'd keep item if I could get refund for price difference. https://t.co/G1a6por32Z
refund_issue,9821,@AmazonHelp so I pay extra for overnight shipping and you guys are gonna delay my package for another 2-4 days? i'd like a full refund 1/2
refund_issue,14286,"@119038 @115821 If it isn't clear yet, I WANT MY MONEY BACK. I NEVER AUTHORIZED THE LAST 4 TRANSACTIONS THAT WERE MADE. WTF."
refund_issue,14855,@115821 407-8406190-7752345. i want refund amount -1399/- amazon seller was lying. amazon custamare care side also.
refund_issue,15272,@AmazonHelp Please don't help.u have very useless process of helping.if u want plz refund me atleast in time which is also now least expected
refund_issue,15692,"Haven't received my refund, it's been more than a week @115850"
refund_issue,15700,Hey @115850 @AmazonHelp I need an update on my refund! Can you help?
refund_issue,16428,@AmazonHelp Not impressed with Amazon Logistics. Computer parts delayed a week and a refund is the only option? Really disappointed.
refund_issue,16757,@AmazonHelp No one knows what to do to get my refund back to me! https://t.co/q71Ycboikm
refund_issue,16760,@AmazonHelp No card on file after 30 days. Refund send back to merchant. That's you.
refund_issue,16771,"@AmazonHelp The prime driver Tues who only delivered 2 of 3 bags. Called, was told I'd get a refund on the items not delivered (wow) and $10 credit."
refund_issue,16792,"@AmazonHelp All m getting is apologies but no refund.. everything is online, unable to understand the delay!!"
refund_issue,16790,"@AmazonHelp Last mail rec'd on 09.10.2017 stating refund will be in my account by 14.10.2017
Bt same not rec'd."
refund_issue,16796,"@115850 406-5758893-2189165 faulty pc. the pc. returned but no refund recd. till now, got mail refund will be made in 5 days, bt not done. https://t.co/1jCDRlwfIZ"
refund_issue,16794,"@AmazonHelp form has been filled awaiting for a solution n refund. I have already invested my energy in explaining before, kindly treat it urgent."
refund_issue,16784,"@AmazonHelp That's what m doing n u making me believe more that refund policy by Amazon in India is really poor..!
Ur seller is even not taking calls nw"
refund_issue,17639,@AmazonHelp It is a doorstep pick up but I need to bear the charges for the courier while I am struggling to get a refund for the already paid order
refund_issue,17908,"Two DOA orders. First hard drive came bouncing in a giant box, second one crushed in a padded envelope... sigh. Refund on way. @AmazonHelp https://t.co/4bRVrNlrBy"
refund_issue,18134,"@AmazonHelp HEY, I have 30 packages that need to be refunded on nov 5th which is the estimated shipping time. fake tracking. never shipped."
payment_charge_issue,621,@115823 I want my amazon payments account CLOSED.  dm me please.
payment_charge_issue,664,"@AmazonHelp delivery I paid for today,didn’t arrive.why not?i paid enough for it.where is it??I’m unhappy.refund the delivery charge"
payment_charge_issue,1699,@AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? https://t.co/SeoQUsA0VA
payment_charge_issue,1698,@AmazonHelp Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged?
payment_charge_issue,1702,@AmazonHelp They sent me the email I sent you guys that said I wasn't gonna be charged. He must have been able to look up my account a different way.
payment_charge_issue,1708,"@115821 being charged for amazon prime &amp; when I go to cancel it, it’s saying I’m not a member😠😠😠"
payment_charge_issue,1710,@AmazonHelp where can I chat with a support member for a false charge
payment_charge_issue,1712,"@AmazonHelp So essentially still two separate accounts, just sharing payment info? I don't want my family to see my Christmas shopping list 😂"
payment_charge_issue,13563,@AmazonHelp when do you guys charge for the Xbox one X I preordered? It ships the 6th.
payment_charge_issue,14287,I'm absolutely mad right now that @119038 has said nothing about how @115821 Pay has charged me multiple times on subscriptions.
payment_charge_issue,17639,@AmazonHelp It is a doorstep pick up but I need to bear the charges for the courier while I am struggling to get a refund for the already paid order
payment_charge_issue,17686,@AmazonHelp hey I started a Amazon prime trial..i was charged $1..wats that about ?
payment_charge_issue,17916,@115850 why am i charged $10.99 for prime membership every month when i have purchased it for INR 499?
payment_charge_issue,17918,@AmazonHelp Please elaborate. If the charges are of prime subscription on https://t.co/PDFhxlk2Fc then why was i charged 499 in the first place??
payment_charge_issue,18689,@AmazonHelp What do you mean prices are ever changing? Is @115850 a stock exchange? And how can you charge more than MRP? Should I sue you?
payment_charge_issue,20034,@AmazonHelp how do i delete my old credit cards from the list
payment_charge_issue,20439,"Amazon is starting to piss me off. All of the sudden it wants to charge me money to return shit. No thank you.
@115821"
payment_charge_issue,21484,@115821 @120692 One payment has been done through net banking and another through COD but I received back only one payment.
payment_charge_issue,21869,"@AmazonHelp I just got everything back yesterday and sorted out any problems, now it's been put on hold because you could not confirm payment info"
payment_charge_issue,38821,"@AmazonHelp Hi, still awaiting the refund. It shows we will initiate the refund once we receive the item. In 15 days, the charger could reach anywhere on the globe. Don't know how did the seller didn't receive it yet. Please check."
payment_charge_issue,24516,@121285 @AmazonHelp So they have lowered min order to £15 but put £3.99 delivery charge on all orders under £40 guess i wont be ordering again from prime now
payment_charge_issue,24517,@121286 @AmazonHelp Yep. Bit disappointing. Hopefully those charges are only on Prime Now and not normal Prime orders?
payment_charge_issue,24521,@121286 @AmazonHelp Yeah. They refunded the charge this time too as I was unaware of the change ☺️
payment_charge_issue,24519,"@121286 @121285 @AmazonHelp Not sure why the Amazon support team keeps saying they need to 'look into it' when they should obviously know if charges are supposed to apply or not... Even so, bit naff that the minimum order has gone up, won't be using as much now!"
payment_charge_issue,24999,@115821 Deducting $10.99 from my credit card every month. Tried reaching you on your toll-free number but no help.
payment_charge_issue,25001,@AmazonHelp i have had a payment taken THREE times and no product!
payment_charge_issue,25004,@AmazonHelp had an email saying payment has been reversed but has been taken AGAIN this morning.
payment_charge_issue,25007,@AmazonHelp Amazon Id __email__ I have added ₹460 and make a Jio recharge 399. As per your offer 101 cashback+ 20% on first top-up.I didn't
payment_charge_issue,25261,@115850 I am a Prime customer. Is Amazon Video free for me or do I still need to pay some monthly subscription charges?
payment_charge_issue,26880,"@AmazonHelp hi, I have a credit card charge for prime every month when I am not a subscriber. Can you help?"
prime_membership,624,"@115825 also, beim Addams Family-Film in Prime sind Bild und Ton nicht wirklich synchron. Wie kommt's?"
prime_membership,693,@AmazonHelp since when you stop giving 20% off videogame pre-orders (amazon prime members) im confused? why?
prime_membership,1699,@AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? https://t.co/SeoQUsA0VA
prime_membership,1698,@AmazonHelp Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged?
prime_membership,1708,"@115821 being charged for amazon prime &amp; when I go to cancel it, it’s saying I’m not a member😠😠😠"
prime_membership,1706,"@AmazonHelp I have tried. It’s not allowing me to access my account to cancel my membership, I haven’t even used prime in almost 3 months."
prime_membership,1733,@116090 I signed up for Prime so I could preorder Battlefront II and get all the bonuses and now cust service is saying I won’t get bonus
prime_membership,1722,"@116090 Saying I preordered to early, terrible customer service. Won’t renew prime if this isn’t fixed."
prime_membership,1724,@AmazonHelp Deluxe edition on September 16th. It definitely had the pre orders on the profile because that’s why I ordered. Also why I paid for Prime..
prime_membership,1736,Two fake items in one day. Time to cancel my Amazon Prime membership. @AmazonHelp
prime_membership,2540,「#72時間ホンネテレビ」をFire TV Stickで観よう。11/2 21時からAbemaTVで生放送。Fire TV Stickなら、大画面で楽しめます。Prime Nowにて、500円OFFキャンペーン実施中(エリア限定)。https://t.co/B8u1j1MVBu https://t.co/guqfbltFj1
prime_membership,2568,"Hey @115821, why is your Prime 2-day delivery not arriving until Monday? Is there a holiday I don't know about?"
prime_membership,2579,"@AmazonHelp legacy ""shared prime benefits"" account trying to join an amazon household of the prim. account holder to share echo and set up voice profile"
prime_membership,2581,"@AmazonHelp I've been in the prime queue, kindle queue, the echo queue, and now on hold again."
prime_membership,3759,@115830 you pay for prime expecting next day delivery. Then receive 2 emails half hr apart 'failed delivery' but your sitting at home 😡
prime_membership,4788,So sad @AmazonHelp @115830 ruined his FIRST Halloween by failing to deliver his tiny costume 2 days running #whypayprime? #amazon #prime
prime_membership,4843,"@116313 AmazonPrime発送で詐欺の恐れはありますか？
Nintendo Switchを購入したいんですが
親にAmazon販売.発送じゃないという事を理由に断られました

AmazonPrimeは安心なのでしょうか

AmazonPrimeの商品はAmazonが責任を持って自宅に届けてもらえるのでしょうか？
それとも販売ショップからの発送ですか？"
prime_membership,5298,Que hueva tendré que veré vaselina por Amazon prime video. Obvio me pasan una lana por promocionar prime video @116928
prime_membership,5300,Just had my first @115821 Prime Now delivery. 2 hours flat 👏👏
prime_membership,5302,"砂来のウィッグ コロネロの使える思ってのんびりしてたら、家が引越し荷物だらけで探せなかったんは焦ったわぁ
(Amazonで頼んで昨日届いたありがとうprime)"
prime_membership,5321,"@AmazonHelp For now, at least, until Prime Music starts shitting on its subscribers just like @116618."
prime_membership,5331,@AmazonHelp live chat down in the UK and as a prime member I cannot t get any items delivered before Tuesday whats going on?
prime_membership,5328,@AmazonHelp Trying to place an order this happened before and deleting and rentering my address fixed it but now it's across multiple prime accounts to the same address
prime_membership,5778,@AmazonHelp Pago para tener el Prime con vosotros para que me tarden en llegar 10 dias? Reembolsadme la compra y lo compro en cualquier otro sitio
prime_membership,5782,@117086 tem previsao para liberar a terceira temporada de #mrrobot no #amazonprimebrasil ?
prime_membership,5806,Lots of folks (even w/Prime) reporting they will not receive The Final Dossier today from @115821. #Disappointing
prime_membership,8513,"@115830 when you can't get my Prime order to me on time, what happens? I needed it on time! It's a gift! Your courier not up to the job?"
prime_membership,8516,"@116875 Exijo mi reembolso inmediato ya que yo en ningún momento solicité dicha membresía ""prime"", hubo algún error.
Solución inmediata"
prime_membership,8519,@116875 Cancelación de  membresía Amazon Prime y reembolso ya!
prime_membership,9120,@115821 I’ve had nothing but trouble with 2/3 of my orders this month and I’m starting to doubt my continuing my prime membership
account_login,621,@115823 I want my amazon payments account CLOSED.  dm me please.
account_login,643,"Bought an @115821 Echo Show and it won’t recognize a single @AmazonHelp account in our household. WTF, guys?"
account_login,1701,@AmazonHelp You have to log in. I don't remember the email address I used. Can you look up the account by my bank information?
account_login,1703,@AmazonHelp I tried my phone number but I didnt have a mobile account. I went through this for 2 hours on the phone with someone.
account_login,1702,@AmazonHelp They sent me the email I sent you guys that said I wasn't gonna be charged. He must have been able to look up my account a different way.
account_login,1706,"@AmazonHelp I have tried. It’s not allowing me to access my account to cancel my membership, I haven’t even used prime in almost 3 months."
account_login,1713,@AmazonHelp if I add another adult to my Amazon household (with their own account) can they see my wishlists/photos/order history?
account_login,1712,"@AmazonHelp So essentially still two separate accounts, just sharing payment info? I don't want my family to see my Christmas shopping list 😂"
account_login,1744,@AmazonHelp It’s not allowing me to update it to register my new amazon account. I read I’d have to do so manually. Thx 4 response.
account_login,2579,"@AmazonHelp legacy ""shared prime benefits"" account trying to join an amazon household of the prim. account holder to share echo and set up voice profile"
account_login,3729,@AmazonHelp i reset my password 3 times and it still says incorrect you gotta be shitting me
account_login,3733,"@AmazonHelp um, my account was locked as soon as I tried to login on desktop. I still haven’t received an email on how to get it unlocked..."
account_login,3732,@AmazonHelp I can’t log in because it’s locked.
account_login,3756,"@AmazonHelp I need to change the language of my account to be able to get support, which I don't have the time to do, there's any other way to contact?"
account_login,4859,@AmazonHelp Im not receiving 2step code by text or call in my smartphone can't log in into my account already got help by phone with no luck
account_login,4855,"@AmazonHelp no luck on receiving the code by text or call, will I loose my account, yesterday a phone representative tried to help already https://t.co/Yn5SUBQonU"
account_login,4850,"@AmazonHelp already tried help by mail and still problem persist, please close my account and don't want to be a customer anymore https://t.co/m2g5tP26fX"
account_login,4847,@AmazonHelp will i loose my account? Already tried help by link and by calling customer service
account_login,4848,@AmazonHelp will i loose my account?I've tried help from that link and yesterday by phone customer service and no one is able to solve this
account_login,5315,@AmazonHelp Someone keeps trying to buy playstation cards on my account.  Having a hard time getting customer service
account_login,5312,"@AmazonHelp Still not working.  They sent me a link to reset the password, try and sign in with new password and still locked out."
account_login,5328,@AmazonHelp Trying to place an order this happened before and deleting and rentering my address fixed it but now it's across multiple prime accounts to the same address
account_login,9129,@AmazonHelp It looks as though someone has changed the email address linked to my acct &amp; I can no longer log in. Help!
account_login,9124,@AmazonHelp That just takes me to the log in page (I can't log in as I can see from my Audible acct that my log in has been changed to a yopmail acct)
account_login,9123,@AmazonHelp Hello? So how do I contact someone if I can't log in?! I'm really concerned about what is happening with my acct and who has access to it!
account_login,10629,@AmazonHelp why doesn't blue light filter work on kids account on the fire kids edition?
account_login,11590,@115851 my Amazonid is __email__ is blocked since 3months please unblock it.
account_login,12496,@115821 WTF MAN. YALL LET SOME RANDO CHANGE MY EMAIL TO MY ACCOUNT AND NOW I CANT LOG IN. FIX IT!!!!!
account_login,12495,@AmazonHelp Is that a joke amazon! I CANT LOG IN TO CONTACT YOU BECAUSE THEY CHANGED MY EMAIL AND PASSWORD
account_login,13921,@AmazonHelp I talked on the phone to someone who offered 10 percent off but that isn't on the account yet.  Still don't know delivery date.
digital_device,643,"Bought an @115821 Echo Show and it won’t recognize a single @AmazonHelp account in our household. WTF, guys?"
digital_device,641,@AmazonHelp Nothing there helped me with the Echo Show
digital_device,640,@AmazonHelp Is the Echo Show no longer supported?
digital_device,649,"In response to your @115830 packing video, this packaging was for a 2ft washing line pole @115837 https://t.co/X21SQHgC0K"
digital_device,693,@AmazonHelp since when you stop giving 20% off videogame pre-orders (amazon prime members) im confused? why?
digital_device,1745,My Kindle not working properly is breaking my heart! 😩💔
digital_device,1751,@AmazonHelp Yep. I’m going to take it to the MegaAlexa at Whole Foods.
digital_device,2540,「#72時間ホンネテレビ」をFire TV Stickで観よう。11/2 21時からAbemaTVで生放送。Fire TV Stickなら、大画面で楽しめます。Prime Nowにて、500円OFFキャンペーン実施中(エリア限定)。https://t.co/B8u1j1MVBu https://t.co/guqfbltFj1
digital_device,2539,@116313 fire TV stickを購入したのですが一瞬しかうつりません.°(ಗдಗ。)°.どうしたらいいのでしょうか...
digital_device,2579,"@AmazonHelp legacy ""shared prime benefits"" account trying to join an amazon household of the prim. account holder to share echo and set up voice profile"
digital_device,2581,"@AmazonHelp I've been in the prime queue, kindle queue, the echo queue, and now on hold again."
digital_device,3749,@116618 why your videos on Germany breaks too?
digital_device,4831,"@115833, hi, I've bought an Amazon echo for for a present do they also need an Amazon alexa?"
digital_device,4957,"I swear Amazon are trying to annoy me, I've just ordered another package and had a shipped to wrong carrier facility message again and my order may be delayed. 1st echo dot and then 3 packages lost and now another echo dot possibly delayed."
digital_device,5298,Que hueva tendré que veré vaselina por Amazon prime video. Obvio me pasan una lana por promocionar prime video @116928
digital_device,5304,"I have 2 echos and set up multi room music playback. How do you switch back and forth between multi room audio and playing on only one? Sometimes I like whole house, sometimes I don't want to wake up my wife.
@115833 #echo #alexa"
digital_device,8515,"@AmazonHelp Hecho el procedimiento, lo que me interesa y exijo es que sea devuelto mi dinero puesto que jamás he adquirido algún articulo por este medio"
